CTUID,CTNAME,PRUID,PRNAME,CMAUID,CMAPUID,CMANAME,CMATYPE,LANDMIX,VC_EMPDEN,VC_POPDEN,AVGDA,SMLDA,POPDEN,EMPDEN,INTERDEN,PERC4INTER,SPRAWL
4210007,7,24,Quebec / Québec,421,24421,Québec,B,0.538958837,0.458551957,0.365001672,0.026702452,54.35016667,16672.62589,8650.890793,441.9069756,74.57627119,0.7529
4210008,8,24,Quebec / Québec,421,24421,Québec,B,0.156828319,0.428981129,0.494901188,0.043766111,25.00465955,16531.05541,9367.978876,365.5796634,43.75,0.7468
4210009,9,24,Quebec / Québec,421,24421,Québec,B,0.475161281,0.541645655,0.510767161,0.038473606,37.18940401,14003.10645,7537.635028,337.893984,61.53846154,0.6276
4210010,10,24,Quebec / Québec,421,24421,Québec,B,0.404007934,0.35313031,0.281883536,0.020902736,100,24838.85356,12534.24428,564.5193991,28.81355932,1.052
4210011,11,24,Quebec / Québec,421,24421,Québec,B,0.06752396,0.220167746,0.192748567,0.017139494,100,31739.55958,18767.57046,739.0338627,94.73684211,1.345
4210012,12,24,Quebec / Québec,421,24421,Québec,B,0.36963396,0.310770832,0.332829692,0.018168491,100,28598.96323,14145.36865,770.5648291,65.71428571,1.177
4210013,13,24,Quebec / Québec,421,24421,Québec,B,0.3484413,0.372579549,0.274741671,0.026021093,100,27996.51812,15083.91677,576.4554178,60,1.183
4210014,14,24,Quebec / Québec,421,24421,Québec,B,0.006404977,0.216394289,0.158443097,0.015797734,100,44014.75196,25742.08888,400.9013841,63.15789474,1.598
5350424.09,424.09,35,Ontario,535,35535,Toronto,B,0.251141447,0.200763777,0.07118755,0.429119945,0,4202.78764,2208.007368,65.24982197,12.5,-0.1236
4210801,801,24,Quebec / Québec,421,24421,Québec,B,0.444618825,0.422061371,0.326165401,0.058957989,47.87606616,8768.955879,4179.731664,271.379679,18.75,0.2822
4210802,802,24,Quebec / Québec,421,24421,Québec,B,0.408328911,0.785459516,0.729007926,0.295081725,3.176720418,1857.112635,874.3340507,62.35560671,7.608695652,-0.4821
4210810,810,24,Quebec / Québec,421,24421,Québec,B,0.51901067,0.426058098,0.301156281,0.071676652,14.502155,8604.116808,3547.678462,143.5016007,27.77777778,0.2102
4210811,811,24,Quebec / Québec,421,24421,Québec,B,0.692846212,1.090961523,0.98953222,0.3484791,2.506665693,1741.1926,892.8909821,49.22489221,21.97309417,-0.4874
4210812,812,24,Quebec / Québec,421,24421,Québec,B,0.401681036,0.39028557,0.346111759,0.061752734,29.80829035,9070.448565,3926.951622,263.1462427,21.53846154,0.2733
5350424.1,424.1,35,Ontario,535,35535,Toronto,B,0.342926951,0.511889097,0.549157548,0.277742404,0,5846.244487,2997.3817,56.70722136,14.28571429,0.006547
5350424.11,424.11,35,Ontario,535,35535,Toronto,B,0.423040315,0.309668858,0.281976955,0.387344904,0,4166.829058,2067.924458,65.05829755,10.31746032,-0.1495
4210110,110,24,Quebec / Québec,421,24421,Québec,B,0.276498248,0.486386465,0.286044741,0.082780728,0,6452.286855,2891.67548,147.981304,18.36734694,0.06644
4210118,118,24,Quebec / Québec,421,24421,Québec,B,0.666408407,0.68349683,0.544121882,0.141757099,15.12170668,3364.910853,1961.643724,54.80664347,6.930693069,-0.1808
5350528.34,528.34,35,Ontario,535,35535,Toronto,B,0.644235614,0.609260985,0.63734672,0.225631917,7.979389533,4413.530439,2518.851682,33.2399782,37.77777778,-0.08164
5350528.35,528.35,35,Ontario,535,35535,Toronto,B,0.520065537,NA,0.757837727,1.221395629,1.402416117,542.0029222,277.5513453,24.88956017,30.92105263,-0.8147
5350530.01,530.01,35,Ontario,535,35535,Toronto,B,0.570253057,0.211733028,0.171942166,0.056987914,28.48034243,15242.99806,6711.949453,67.26572437,8.695652174,0.5721
5350530.02,530.02,35,Ontario,535,35535,Toronto,B,0.618346979,0.269903224,0.21342694,0.053922913,60.67887052,19589.69326,8499.78802,49.45331212,25,0.7264
4620725.07,725.07,24,Quebec / Québec,462,24462,Montréal,B,0.237890459,0.215094699,0.181971756,0.0576373,23.14651805,11020.64115,6384.754321,121.4491311,17.14285714,0.4589
4620652.04,652.04,24,Quebec / Québec,462,24462,Montréal,B,0.456711361,0.265410145,0.260089903,0.063174909,16.97964393,8440.851152,4590.430069,227.5428698,27.82608696,0.2971
4210111,111,24,Quebec / Québec,421,24421,Québec,B,0.640906414,0.893467392,0.978200319,0.088874696,15.09002268,5093.688336,2492.272954,104.6417087,12.90322581,-0.03211
5350528.32,528.32,35,Ontario,535,35535,Toronto,B,0.484545306,0.426446635,0.426082233,0.112823861,22.65502267,5305.362051,2810.95555,79.7703602,20.63492063,0.01763
5350528.33,528.33,35,Ontario,535,35535,Toronto,B,0.583264533,0.539321118,0.529470069,0.091828991,18.51375429,6379.447037,3455.038821,63.35887809,15.625,0.1104
4210114,114,24,Quebec / Québec,421,24421,Québec,B,0.455746941,0.778539828,0.734838521,0.056270067,22.15144327,9830.836268,5169.872812,103.3974562,6.25,0.3354
4210115,115,24,Quebec / Québec,421,24421,Québec,B,0.874670294,0.500039555,0.485290248,0.185812306,4.758804307,3560.58226,1856.712333,72.11578337,28.35820896,-0.1774
4210116,116,24,Quebec / Québec,421,24421,Québec,B,0.797883188,0.676643376,0.612344045,0.106557997,17.04865991,6307.206879,3339.339538,55.52531784,18.30985915,0.08864
4210190,190,24,Quebec / Québec,421,24421,Québec,B,0.100128486,NA,1.187024495,43.69552588,0,19.34980717,9.039827124,0.915425532,6.875,-1.445
9330187.11,187.11,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,0.38309497,0.52072128,0.537859964,0.089061704,8.744502441,12307.94628,6512.338916,157.1943876,11.9047619,0.4794
3100130.04,130.04,13,New Brunswick / Nouveau-Brunswick,310,13310,Saint John,B,0.005128761,1.533479703,1.463242403,19.57695713,0,32.71703542,15.40927247,1.149310378,3.703703704,-1.399
3100131.01,131.01,13,New Brunswick / Nouveau-Brunswick,310,13310,Saint John,B,0.003723261,0.380011184,0.429363768,25.20240111,0,16.78411506,7.00991409,0.66131265,6,-1.445
9150102.04,102.04,59,British Columbia / Colombie-Britannique,915,59915,Kelowna,B,0.426690112,NA,0.778540265,0.24061118,2.162972708,2876.009333,1144.811913,100.8794656,10.11235955,-0.3473
9330180.01,180.01,59,British Columbia / Colombie-Britannique,933,59933,Vancouver,B,0.135850702,0.981970515,0.91523348,0.117597208,2.197731291,6490.800381,2976.261147,125.8533285,20.94594595,0.05566
4210272,272,24,Quebec / Québec,421,24421,Québec,B,0.413905294,0.26003798,0.29195784,0.091170923,0,5235.587363,2870.067095,135.2770478,35.13513514,0.02696
3100131.02,131.02,13,New Brunswick / Nouveau-Brunswick,310,13310,Saint John,B,0.073242949,1.476308582,1.613719545,84.28169745,0,5.568626968,2.214794817,0.292669315,12.16216216,-1.558
4210300,300,24,Quebec / Québec,421,24421,Québec,B,0.520419265,0.741667827,0.645064607,0.242799497,0,2739.709131,757.8269394,46.95232125,29.8245614,-0.4237
4210310,310,24,Quebec / Québec,421,24421,Québec,B,0.532428224,0.628089645,0.651674187,0.143684779,14.67467516,3509.418348,1887.813043,64.37703465,56.75675676,-0.1783
5410108.02,108.02,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.369773049,0.516624976,0.504502527,0.122474676,2.925271434,5495.830007,3314.971004,71.03509294,19.54022989,0.04662
5350451.05,451.05,35,Ontario,535,35535,Toronto,B,0.505047605,0.499921885,0.476187189,0.128961408,4.830354517,4442.220417,2466.823251,52.34123991,14.81481481,-0.07482
4330110.06,110.06,24,Quebec / Québec,433,24433,Sherbrooke,B,0.517168248,0.456123932,0.46095353,0.323380044,0,2484.692591,1360.628177,51.02355662,12.87878788,-0.3483
3100100.03,100.03,13,New Brunswick / Nouveau-Brunswick,310,13310,Saint John,B,0.390176491,1.216104157,1.174842,34.37054599,0,14.27094001,7.164564684,0.865566698,5.042016807,-1.468
4330001,1,24,Quebec / Québec,433,24433,Sherbrooke,B,0.699602321,0.488010214,0.52695344,0.145295407,0,4204.461118,1774.163295,88.70816473,16.37931034,-0.1643
4330002,2,24,Quebec / Québec,433,24433,Sherbrooke,B,0.407172711,0.624113651,0.527505817,0.12332847,0,4410.984759,1946.022688,83.78708794,22.58064516,-0.1351
4330003,3,24,Quebec / Québec,433,24433,Sherbrooke,B,0.641863161,0.383775519,0.10569677,0.048234144,74.37794277,10535.41371,4267.378134,169.3129786,28.57142857,0.3426
4330004,4,24,Quebec / Québec,433,24433,Sherbrooke,B,0.416748371,0.34143459,0.349992894,0.049248507,36.48457017,11198.3091,4365.61461,104.0640692,24.3902439,0.3434
4330005,5,24,Quebec / Québec,433,24433,Sherbrooke,B,0.489117194,0.691245255,0.535799285,0.112136754,17.79228535,4773.189709,2229.420695,127.0769796,31.57894737,-0.06019
4330110.07,110.07,24,Quebec / Québec,433,24433,Sherbrooke,B,0.416333203,0.555349927,0.611070757,0.205015161,2.7490634,4359.433686,2301.659044,73.1653206,15,-0.1105
4330007,7,24,Quebec / Québec,433,24433,Sherbrooke,B,0.627649155,0.487732246,0.498313778,0.123372024,0,3799.889015,1710.274279,128.0679318,40.50632911,-0.18
4420202,202,24,Quebec / Québec,442,24442,Trois-Rivières,B,0.532183407,0.487474091,0.407404931,0.058051334,21.19685146,7438.244181,2687.276731,179.151782,40.38461538,0.1072
4420203,203,24,Quebec / Québec,442,24442,Trois-Rivières,B,0.660961589,0.467518858,0.473684589,0.085798724,12.6590317,5444.913916,2107.64595,108.7817265,39.28571429,-0.04748
5350411.07,411.07,35,Ontario,535,35535,Toronto,B,0.500237939,0.560769384,0.465111853,0.118727512,3.367681752,6027.808163,3355.021311,105.2830955,13.33333333,0.08475
4620098,98,24,Quebec / Québec,462,24462,Montréal,B,0.44784223,0.318307022,0.331320507,0.045866051,52.98792329,12916.84018,6044.170339,125.9706844,51.92307692,0.514
4620099,99,24,Quebec / Québec,462,24462,Montréal,B,0.403031445,0.528061801,0.465183848,0.034396398,100,20449.08888,8903.548562,167.1686669,50,0.8136
5350412.12,412.12,35,Ontario,535,35535,Toronto,B,0.306201661,0.511004216,0.528941263,0.069738663,22.2145411,9624.025485,5006.787532,117.1038611,26.53061224,0.3325
4620102,102,24,Quebec / Québec,462,24462,Montréal,B,0.38827238,0.44795096,0.378928791,0.029336132,72.29009089,17951.41223,10162.38266,106.5239273,68,0.8015
4620103,103,24,Quebec / Québec,462,24462,Montréal,B,0.368450925,0.398478256,0.358563121,0.033136808,55.10721899,18204.83135,9279.710968,143.3451288,57.89473684,0.7778
4620104,104,24,Quebec / Québec,462,24462,Montréal,B,0.35152398,0.262363431,0.248354154,0.030230367,100,18663.35259,9692.240889,119.0855536,88.88888889,0.8268
4620105,105,24,Quebec / Québec,462,24462,Montréal,B,0.001674174,0.188935641,0.111403544,0.020115194,100,27690.51123,14375.53471,132.5697725,100,1.126
4620106,106,24,Quebec / Québec,462,24462,Montréal,B,0.225090344,0.241114094,0.287480804,0.031500757,100,22369.83268,9417.763049,201.0533685,36.84210526,0.881
4620107,107,24,Quebec / Québec,462,24462,Montréal,B,0.512731313,0.424119477,0.367246657,0.020590265,100,24995.63162,13193.93768,129.5110447,12.5,1.036
4620108,108,24,Quebec / Québec,462,24462,Montréal,B,0.472960797,0.405247285,0.410039772,0.037402209,49.81832502,18301.05801,9001.250837,93.57736019,71.42857143,0.7521
4620109,109,24,Quebec / Québec,462,24462,Montréal,B,0.155149547,0.405913493,0.300604261,0.022121264,100,31945.13115,16650.64619,150.6845809,30,1.226
4330112.01,112.01,24,Quebec / Québec,433,24433,Sherbrooke,B,0.020168307,0.997743694,0.941969539,20.36479739,0,29.02066683,15.27145073,0.815132097,8.43373494,-1.391
4620688.03,688.03,24,Quebec / Québec,462,24462,Montréal,B,0.458830526,0.351911868,0.272784592,0.080575257,9.837657669,6479.656655,3257.823926,130.3129571,20,0.1102
4420200,200,24,Quebec / Québec,442,24442,Trois-Rivières,B,0.557555394,0.49048999,0.501472325,0.093217916,9.401168715,4772.866475,1787.925257,127.8366559,41.25874126,-0.1151
4420201,201,24,Quebec / Québec,442,24442,Trois-Rivières,B,0.649164245,0.447079014,0.48478588,0.076663493,19.25759612,5924.158271,2184.87305,158.7022216,39.7260274,-0.005596
4420204,204,24,Quebec / Québec,442,24442,Trois-Rivières,B,0.631044812,0.595824387,0.562145098,0.194360466,2.266831201,2325.575821,1008.435533,73.06012537,23.23943662,-0.3937
4620688.04,688.04,24,Quebec / Québec,462,24462,Montréal,B,0.407528227,0.286170494,0.304914727,0.064781,17.55634115,7844.612161,4174.905399,143.1396137,4.901960784,0.2303
5550001.07,1.07,35,Ontario,555,35555,London,B,0.434137413,0.527993388,0.507033837,0.12574598,3.915735111,5291.090274,2551.440075,67.59659419,21.56862745,-0.03058
4620001,1,24,Quebec / Québec,462,24462,Montréal,B,0.424891636,0.489726192,0.467609666,0.036711699,43.84401575,14371.44049,7817.67138,185.2270571,35.29411765,0.6263
4620002,2,24,Quebec / Québec,462,24462,Montréal,B,0.438078614,0.130696404,0.160407151,0.030939691,58.91031023,22728.08741,10924.47887,284.424302,59.09090909,0.9258
4620003,3,24,Quebec / Québec,462,24462,Montréal,B,0.252562894,0.360475937,0.270267723,0.024509978,100,21668.04642,9995.92915,217.5984577,65.625,0.8844
4620004,4,24,Quebec / Québec,462,24462,Montréal,B,0.181207891,0.208558845,0.129997605,0.029693298,100,17826.69385,9149.090359,168.3881661,90,0.7901
4620005,5,24,Quebec / Québec,462,24462,Montréal,B,0.491765504,0.458077843,0.454366894,0.037402102,40.4396344,13635.59743,6706.396775,173.7870261,41.02564103,0.5617
4620006,6,24,Quebec / Québec,462,24462,Montréal,B,0.821315349,0.579122776,0.584789855,0.032202005,57.82037995,17339.75887,7666.448123,120.3341224,12.90322581,0.6711
4620007,7,24,Quebec / Québec,462,24462,Montréal,B,0.392769459,0.731603949,0.807221218,0.039405285,45.97384655,13108.53246,6344.326691,242.2379282,48.57142857,0.5289
4620019,19,24,Quebec / Québec,462,24462,Montréal,B,0.632448425,0.554259,0.531025089,0.033057967,50.88752955,17696.18823,9339.654901,249.5616289,48.48484848,0.7744
4620021,21,24,Quebec / Québec,462,24462,Montréal,B,0.646811428,0.563231813,0.449214481,0.035236736,29.73625956,16409.01155,7520.560466,113.5178938,40,0.6521
4620022,22,24,Quebec / Québec,462,24462,Montréal,B,0.689986134,0.537408275,0.520329014,0.022662426,100,22798.38292,12061.07999,191.2122438,38.46153846,0.9715
4620023,23,24,Quebec / Québec,462,24462,Montréal,B,0.57630223,1.120095497,1.084945542,0.071241614,9.138867183,8997.550199,4877.767074,119.3122881,35.29411765,0.3061
4620024,24,24,Quebec / Québec,462,24462,Montréal,B,0.4842039,0.652869856,0.602123222,0.02744833,100,24108.93461,13570.95299,173.0524207,68.42105263,1.037
4620025,25,24,Quebec / Québec,462,24462,Montréal,B,0.379077792,0.29391813,0.15479482,0.017756909,100,33969.8769,18809.58038,270.3173228,66.66666667,1.333
4620026,26,24,Quebec / Québec,462,24462,Montréal,B,0.078519442,0.20293809,0.126558713,0.017374761,100,37137.2023,21439.14429,230.2189991,31.25,1.422
4620027,27,24,Quebec / Québec,462,24462,Montréal,B,0,0.058497076,0.064573272,0.012586693,100,43696.94195,25291.26034,211.863961,50,1.577
4620028,28,24,Quebec / Québec,462,24462,Montréal,B,0.318920077,0.329774747,0.359498553,0.015677227,100,33121.29085,20969.9073,95.6801854,83.33333333,1.355
4620029,29,24,Quebec / Québec,462,24462,Montréal,B,0.69667183,0.565690153,0.442807243,0.022805026,100,23046.29829,12967.06645,131.5499495,66.66666667,1.011
4620030,30,24,Quebec / Québec,462,24462,Montréal,B,0.454180644,0.415905854,0.372105171,0.019995573,100,26097.44296,15128.34844,125.0276731,73.33333333,1.097
4620031,31,24,Quebec / Québec,462,24462,Montréal,B,0.216130496,0.53820736,0.423096206,0.020440742,100,26016.66788,15655.00888,107.628186,63.63636364,1.121
4620032,32,24,Quebec / Québec,462,24462,Montréal,B,0.255142395,0.261248189,0.252351952,0.016347401,100,32808.47628,19473.02352,183.5154049,100,1.333
4620033,33,24,Quebec / Québec,462,24462,Montréal,B,0.346902096,0.07878825,0.230823236,0.020335692,100,28439.32466,16227.62618,213.0900407,61.53846154,1.198
4620887.05,887.05,24,Quebec / Québec,462,24462,Montréal,B,0.418427673,0.383834941,0.359565259,0.087735454,15.16581459,5948.437762,3007.779367,125.3769083,5.050505051,0.05815
4620110,110,24,Quebec / Québec,462,24462,Montréal,B,0.369485333,0.263050833,0.351985407,0.016284024,100,39261.38472,22261.08232,225.1695683,54.54545455,1.459
4620111,111,24,Quebec / Québec,462,24462,Montréal,B,0.424611695,0.370441635,0.348599841,0.024857012,79.960771,21932.10775,10459.82516,181.0354354,75.92592593,0.9009
4620008,8,24,Quebec / Québec,462,24462,Montréal,B,0.478566459,0.439441956,0.446935666,0.041264696,50.13870826,12181.51872,6583.5131,153.4806735,68.42105263,0.5158
4620009,9,24,Quebec / Québec,462,24462,Montréal,B,0.570699382,1.09357048,1.142812542,0.282892534,3.937750471,2044.357005,1081.09369,72.46568057,31.70731707,-0.4064
4620010,10,24,Quebec / Québec,462,24462,Montréal,B,0.756098181,1.214846518,1.244534324,0.122062635,4.549733031,4038.91003,2020.820434,98.31018329,38.88888889,-0.1298
4620011,11,24,Quebec / Québec,462,24462,Montréal,B,0.594879371,0.44365095,0.570224913,0.062063006,42.61342412,13337.25288,5558.867102,110.7745256,43.63636364,0.4738
5550001.08,1.08,35,Ontario,555,35555,London,B,0.486855606,0.689445171,0.637586028,0.17402612,0,6703.974475,2968.902982,61.29348091,21.875,0.04944
4620013,13,24,Quebec / Québec,462,24462,Montréal,B,0.427168137,0.418475009,0.370474633,0.047888379,35.10744981,11986.20641,5742.520491,125.2913562,66.66666667,0.4579
5680004.01,4.01,35,Ontario,568,35568,Barrie,B,0.446997151,0.469983142,0.455484486,0.07534899,28.04585324,7014.76633,3915.115536,60.4594113,24.3902439,0.165
4620015,15,24,Quebec / Québec,462,24462,Montréal,B,0.582166675,0.364637222,0.291570765,0.021408458,57.62494945,27379.03144,14380.16397,166.8232479,80,1.09
4620016,16,24,Quebec / Québec,462,24462,Montréal,B,0.614778604,0.702413151,0.541571604,0.041279247,25.47969109,12301.58095,5353.779813,125.9712897,46.15384615,0.4443
4620017,17,24,Quebec / Québec,462,24462,Montréal,B,0.596314697,0.502984255,0.48974079,0.022301379,100,24000.75766,12275.02552,123.3107587,72.72727273,0.9908
4620018,18,24,Quebec / Québec,462,24462,Montréal,B,0.786677498,0.721766791,0.687953503,0.036556242,51.28481581,13704.90971,7625.236693,164.1306553,79.16666667,0.6108
4330010,10,24,Quebec / Québec,433,24433,Sherbrooke,B,0.515974769,0.364937829,0.225808302,0.11648392,0,4741.713137,2031.75397,125.9115136,35.22727273,-0.09049
4330011,11,24,Quebec / Québec,433,24433,Sherbrooke,B,0.297748592,0.41375103,0.44283668,0.084156366,26.39492447,5552.164618,3015.220485,112.8851019,10.52631579,0.05031
4330012,12,24,Quebec / Québec,433,24433,Sherbrooke,B,0.738483439,0.475442282,0.480616042,0.136751219,0,4565.468139,2157.201977,209.6264068,24.41860465,-0.07871
4330013,13,24,Quebec / Québec,433,24433,Sherbrooke,B,0.740332559,0.826950548,0.693250317,0.0639326,37.10175367,6827.502747,2678.602166,242.4428238,37.09677419,0.08935
4330014,14,24,Quebec / Québec,433,24433,Sherbrooke,B,0.320354753,0.146596029,0.167418923,0.050356366,41.17336756,10994.96868,3905.497606,148.938468,40,0.3218
4620887.06,887.06,24,Quebec / Québec,462,24462,Montréal,B,0.512299794,0.40115403,0.391782821,0.177128245,0,6372.501473,3690.828649,114.3239467,12.34567901,0.1086
4330016,16,24,Quebec / Québec,433,24433,Sherbrooke,B,0.301079003,0.352928966,0.244304184,0.051229116,48.78919763,9794.234961,4550.634829,165.9212699,30.88235294,0.3283
4330017,17,24,Quebec / Québec,433,24433,Sherbrooke,B,0.696519736,0.78705298,0.708712983,0.221055265,7.477847946,2406.637999,999.7499959,82.3323526,26.37362637,-0.3866
4330018,18,24,Quebec / Québec,433,24433,Sherbrooke,B,0.614039913,0.53557079,0.459746445,0.069110463,17.34718416,6612.602222,2887.888826,135.0494983,28.57142857,0.0835
3100100.04,100.04,13,New Brunswick / Nouveau-Brunswick,310,13310,Saint John,B,0.332297637,0.582623852,0.489967154,53.30567878,0,11.19955723,4.830629792,0.694109912,9.459459459,-1.483
4330100,100,24,Quebec / Québec,433,24433,Sherbrooke,B,0.38337082,1.072014046,1.018515712,1.454057943,0,454.2459971,199.0120143,16.59149838,10.88082902,-0.9279
