GEOUID,PROV,EMP15
48111878,48,710
48111880,48,435
48111882,48,240
48111883,48,285
48111884,48,345
48111886,48,765
48111889,48,450
48111890,48,440
48111891,48,445
48111892,48,370
48111893,48,340
48111894,48,305
48111895,48,350
48111897,48,415
48111898,48,570
48111899,48,350
48111900,48,315
48111901,48,665
48111902,48,305
48111903,48,315
48111904,48,270
48111908,48,270
48111909,48,250
48111910,48,180
48111911,48,470
48111912,48,370
48111913,48,315
48111914,48,655
48111915,48,360
48111916,48,395
48111917,48,220
48111918,48,275
48111919,48,240
48111920,48,330
48111921,48,295
48111922,48,245
48111923,48,610
48111924,48,285
48111925,48,350
48111926,48,335
48111927,48,220
48111928,48,215
48111929,48,275
48111930,48,305
48111931,48,300
48111932,48,250
48111933,48,350
48111934,48,520
48111935,48,360
48111936,48,220
48111937,48,325
48111938,48,320
48111939,48,1025
48111940,48,255
48111941,48,370
48111942,48,315
48111943,48,415
48111944,48,725
48111945,48,300
48111946,48,320
48111947,48,365
48111948,48,615
48111949,48,530
48111950,48,335
48111951,48,375
48111952,48,400
48111953,48,490
48111954,48,280
48111955,48,335
48111956,48,300
48111957,48,340
48111958,48,295
48111959,48,250
48111960,48,1060
48111961,48,380
48111962,48,205
48111963,48,420
48111964,48,435
48111965,48,280
48111966,48,470
48111967,48,540
48111968,48,265
48111970,48,1010
48111972,48,565
48111974,48,475
48111975,48,545
48111976,48,445
48111977,48,445
48111978,48,590
48111979,48,660
48111980,48,650
48111981,48,255
48111982,48,80
48111984,48,540
48111985,48,740
48111986,48,295
48111987,48,220
48111989,48,245
48111990,48,400
48111991,48,290
48111992,48,300
48111993,48,280
48111994,48,1090
48111995,48,250
48111996,48,505
48111997,48,255
48111998,48,25
48111999,48,200
48112000,48,285
48112001,48,600
48112002,48,310
48112003,48,945
48112004,48,380
48112005,48,445
48112006,48,395
48112007,48,255
48112008,48,190
48112009,48,160
48112010,48,425
48112011,48,320
48112012,48,340
48112013,48,430
48112014,48,430
48112015,48,585
48112017,48,85
48112018,48,90
48112023,48,260
48112025,48,425
48112026,48,330
48112028,48,315
48112030,48,80
48112031,48,395
48112032,48,400
48112033,48,445
48112034,48,580
48112035,48,485
48112036,48,345
48112037,48,305
48112038,48,325
48112039,48,165
48112040,48,995
48112041,48,335
48112042,48,320
48112043,48,330
48112044,48,355
48112045,48,390
48112047,48,405
48112048,48,460
48112049,48,455
48112050,48,840
48112051,48,495
48112052,48,165
48112053,48,260
48112054,48,325
48112055,48,290
48112056,48,275
48112057,48,385
48112058,48,375
48112059,48,490
48112061,48,405
48112062,48,20
48112063,48,25
48112065,48,60
48112066,48,370
48112067,48,405
48112068,48,280
48112069,48,420
48112070,48,265
48112071,48,285
48112072,48,375
48112073,48,345
48112074,48,445
48112075,48,490
48112076,48,25
48112077,48,180
48112078,48,315
48112079,48,285
48112080,48,175
48112081,48,230
48112082,48,260
48112083,48,115
48112084,48,200
48112085,48,270
48112086,48,390
48112087,48,325
48112088,48,520
48112090,48,340
48112092,48,325
48112093,48,170
48112094,48,545
48112095,48,655
48112096,48,315
48112097,48,315
48112099,48,330
48112100,48,485
48112101,48,310
48112102,48,230
48112103,48,150
48112104,48,285
48112105,48,100
48112106,48,505
48112107,48,35
48112108,48,265
48112109,48,410
48112110,48,210
48112111,48,325
48112112,48,255
48112113,48,255
48112116,48,520
48112117,48,870
48112118,48,1425
48112119,48,245
48112120,48,440
48112121,48,315
48112122,48,330
48112123,48,230
48112124,48,245
48112125,48,205
48112126,48,480
48112127,48,375
48112128,48,285
48112129,48,350
48112130,48,195
48112131,48,265
48112132,48,280
48112133,48,895
48112134,48,2585
48112135,48,265
48112136,48,385
48112137,48,305
48112138,48,245
48112139,48,165
48112140,48,245
48112141,48,315
48112144,48,365
48112145,48,300
48112146,48,425
48112147,48,275
48112148,48,450
48112149,48,730
48112150,48,380
48112151,48,290
48112152,48,325
48112153,48,345
48112154,48,310
48112155,48,450
48112156,48,475
48112157,48,365
48112158,48,370
48112159,48,370
48112160,48,655
48112161,48,25
48112162,48,550
48112163,48,430
48112164,48,675
48112165,48,345
48112166,48,340
48112167,48,535
48112168,48,405
48112169,48,265
48112170,48,425
48112171,48,315
48112172,48,635
48112175,48,2985
48112176,48,650
48112178,48,2760
48112180,48,175
48112182,48,275
48112183,48,210
48112184,48,215
48112185,48,810
48112186,48,310
48112192,48,225
48112196,48,375
48112197,48,40
48112198,48,1780
48112199,48,1220
48112200,48,385
48112201,48,245
48112202,48,440
48112203,48,770
48112204,48,840
48112205,48,605
48112206,48,410
48112207,48,435
48112208,48,380
48112209,48,1050
48112210,48,585
48112211,48,385
48112212,48,1145
48112213,48,280
48112214,48,155
48112215,48,840
48112216,48,1305
48112217,48,2805
48112218,48,1015
48112219,48,7970
48112220,48,2025
48112221,48,680
48112222,48,2035
48112223,48,2810
48112224,48,645
48112225,48,1170
48112226,48,850
48112227,48,665
48112228,48,1370
48112229,48,2000
48112230,48,1475
48112231,48,1300
48112232,48,50
48112233,48,55
48112234,48,70
48112235,48,800
48112236,48,1980
48112237,48,330
48112238,48,325
48112239,48,250
48112240,48,390
48112241,48,660
48112242,48,1015
48112243,48,2360
48112244,48,1730
48112245,48,1715
48112246,48,610
48112247,48,2660
48112248,48,995
48112249,48,530
48112250,48,790
48112251,48,3470
48112252,48,315
48112253,48,270
48112254,48,2625
48112255,48,1830
48112256,48,340
48112257,48,260
48112258,48,710
48112259,48,200
48112260,48,655
48112262,48,1415
48112263,48,355
48112264,48,400
48112265,48,565
48112266,48,435
48112267,48,1180
48112268,48,760
48112269,48,540
48112270,48,1220
48112271,48,620
48112272,48,870
48112273,48,1620
48112274,48,280
48112275,48,280
48112277,48,355
48112278,48,195
48112279,48,310
48112280,48,400
48112281,48,465
48112282,48,815
48112283,48,330
48112284,48,580
48112285,48,515
48112286,48,455
48112287,48,480
48112288,48,375
48112289,48,635
48112290,48,165
48112291,48,590
48112292,48,370
48112293,48,510
48112294,48,385
48112295,48,425
48112296,48,1260
48112297,48,560
48112298,48,280
48112299,48,335
48112300,48,990
48112301,48,995
48112302,48,1040
48112303,48,135
48112304,48,1145
48112305,48,385
48112306,48,190
48112307,48,420
48112308,48,445
48112309,48,2035
48112310,48,1380
48112311,48,645
48112312,48,480
48112313,48,725
48112314,48,460
48112315,48,635
48112316,48,580
48112317,48,415
48112318,48,500
48112319,48,365
48112320,48,565
48112321,48,275
48112322,48,255
48112323,48,235
48112324,48,805
48112325,48,210
48112326,48,510
48112327,48,775
48112328,48,450
48112329,48,320
48112330,48,380
48112331,48,690
48112332,48,615
48112333,48,520
48112334,48,665
48112335,48,1680
48112336,48,2950
48112337,48,2365
48112338,48,1315
48112339,48,540
48112340,48,445
48112341,48,720
48112342,48,585
48112343,48,580
48112345,48,680
4812,48,32880
48120140,48,275
48120141,48,260
48120142,48,235
48120143,48,360
48120144,48,320
48120145,48,265
48120146,48,275
48120147,48,185
48120148,48,245
48120149,48,230
48120150,48,280
48120151,48,405
48120152,48,130
48120153,48,50
48120154,48,300
48120155,48,330
48120156,48,355
48120157,48,500
48120158,48,55
48120159,48,415
48120160,48,115
48120161,48,450
48120162,48,350
48120163,48,240
48120164,48,120
48120165,48,310
48120166,48,345
48120167,48,315
48120168,48,435
48120169,48,335
48120170,48,240
48120171,48,350
48120172,48,360
48120173,48,165
48120174,48,365
48120175,48,270
48120176,48,305
48120177,48,330
48120178,48,225
48120179,48,140
48120180,48,230
48120181,48,325
48120182,48,265
48120183,48,130
48120184,48,275
48120185,48,415
48120186,48,220
48120187,48,180
48120188,48,855
48120189,48,280
48120190,48,380
48120191,48,425
48120192,48,440
48120193,48,420
48120194,48,315
48120195,48,35
48120196,48,1000
48120197,48,305
48120198,48,370
48120199,48,320
48120200,48,460
48120201,48,355
48120202,48,615
48120203,48,275
48120204,48,20
48120205,48,420
48120206,48,180
48120207,48,195
48120208,48,180
48120209,48,140
48120210,48,155
48120211,48,340
48120212,48,170
48120213,48,330
48120214,48,170
48120215,48,435
48120216,48,135
48120217,48,380
48120218,48,295
48120219,48,285
48120220,48,215
48120221,48,185
48120222,48,220
48120223,48,300
48120224,48,230
48120225,48,490
48120226,48,285
48120227,48,200
48120228,48,270
48120229,48,300
48120231,48,255
48120232,48,285
48120233,48,235
48120234,48,250
48120235,48,335
48120236,48,70
48120237,48,180
48120238,48,205
48120239,48,220
48120240,48,270
48120242,48,335
48120243,48,170
48120244,48,120
48120245,48,195
48120246,48,115
48120247,48,220
48120248,48,220
48120249,48,125
48120250,48,270
48120251,48,320
48120252,48,210
48120253,48,120
48120254,48,140
48120255,48,300
48120256,48,255
48120257,48,75
48120258,48,235
48120259,48,200
48120260,48,125
48120261,48,175
4813,48,35625
48130178,48,310
48130181,48,45
48130183,48,190
48130186,48,285
48130187,48,295
48130188,48,305
48130189,48,310
48130190,48,330
48130191,48,565
48130192,48,285
48130193,48,210
48130194,48,170
48130195,48,240
48130196,48,285
48130197,48,265
48130198,48,235
48130199,48,295
48130200,48,145
48130201,48,40
48130202,48,295
48130203,48,235
48130204,48,225
48130205,48,325
48130206,48,245
48130207,48,255
48130208,48,180
48130209,48,205
48130210,48,405
48130211,48,270
48130212,48,280
48130213,48,170
48130214,48,220
48130215,48,190
48130216,48,180
48130217,48,265
48130218,48,325
48130219,48,370
48130220,48,325
48130221,48,195
48130222,48,120
48130223,48,55
48130224,48,240
48130225,48,245
48130226,48,215
48130227,48,245
48130228,48,265
48130229,48,235
48130230,48,275
48130231,48,300
48130232,48,220
48130233,48,315
48130234,48,335
48130235,48,140
48130236,48,285
48130237,48,330
48130238,48,0
48130239,48,460
48130240,48,115
48130241,48,85
48130242,48,595
48130243,48,305
48130244,48,125
48130245,48,290
48130246,48,535
48130247,48,295
48130248,48,30
48130249,48,235
48130250,48,55
48130251,48,35
48130252,48,70
48130255,48,285
48130257,48,35
48130258,48,55
48130259,48,40
48130260,48,315
48130261,48,215
48130263,48,390
48130264,48,190
48130265,48,375
48130266,48,205
48130267,48,205
48130268,48,245
48130269,48,270
48130270,48,205
48130271,48,275
48130272,48,265
48130273,48,260
48130274,48,320
48130275,48,470
48130276,48,600
48130277,48,390
48130278,48,350
48130279,48,240
48130280,48,350
48130281,48,430
48130282,48,240
48130283,48,190
48130284,48,275
48130285,48,185
48130286,48,255
48130287,48,260
48130288,48,565
48130289,48,610
48130290,48,635
48130291,48,225
48130292,48,245
48130293,48,295
48130294,48,340
48130295,48,405
48130296,48,210
48130297,48,260
48130298,48,365
48130299,48,180
48130300,48,270
48130301,48,15
48130302,48,150
48130303,48,255
48130304,48,275
48130305,48,365
48130306,48,195
48130307,48,345
48130308,48,260
48130309,48,320
48130310,48,225
48130311,48,335
48130312,48,310
48130313,48,205
48130314,48,285
48130315,48,245
48130317,48,140
48130319,48,240
48130320,48,25
48130321,48,35
48130322,48,75
48130323,48,40
48130324,48,195
48130327,48,435
48130330,48,255
48130331,48,270
4814,48,15845
48140056,48,260
48140058,48,215
48140059,48,395
48140060,48,360
48140061,48,250
48140062,48,180
48140063,48,415
48140064,48,225
48140067,48,615
48140068,48,160
48140070,48,470
48140071,48,340
48140073,48,210
48140075,48,410
48140076,48,590
48140077,48,260
48140078,48,385
48140079,48,420
48140080,48,480
48140081,48,310
48140082,48,220
48140083,48,320
48140084,48,245
48140085,48,200
48140086,48,575
48140087,48,235
48140088,48,230
48140089,48,330
48140090,48,230
48140091,48,605
48140092,48,380
48140093,48,300
48140094,48,245
48140095,48,280
48140096,48,345
48140097,48,230
48140098,48,270
48140099,48,295
48140100,48,225
48140101,48,180
48140102,48,250
48140103,48,265
48140104,48,270
48140105,48,210
48142190,48,135
48142191,48,395
48142192,48,395
48142193,48,240
48142194,48,155
48142195,48,365
48142196,48,290
4815,48,18510
48150079,48,285
48150080,48,315
48150081,48,330
48150082,48,295
48150083,48,345
48150084,48,310
48150085,48,280
48150086,48,285
48150088,48,140
48150091,48,250
48150092,48,565
48150093,48,335
48150094,48,325
48150095,48,390
48150096,48,345
48150097,48,330
48150098,48,225
48150099,48,110
48150100,48,350
48150101,48,710
48150102,48,35
48150103,48,325
48150104,48,185
48150105,48,825
48150106,48,190
48150107,48,280
48150108,48,320
48150109,48,230
48150110,48,275
48150111,48,220
48150112,48,375
48150113,48,290
48150114,48,655
48150117,48,230
48150119,48,215
48150120,48,90
48150121,48,350
48150125,48,25
48150126,48,155
48150128,48,310
48150129,48,425
48150130,48,345
48150131,48,230
48150132,48,770
48150133,48,185
48150134,48,190
48150135,48,905
48150136,48,585
48150137,48,0
48150138,48,240
48150139,48,210
48150140,48,190
48150141,48,180
48150142,48,225
48150143,48,300
48150144,48,300
48150145,48,325
48150146,48,245
48150147,48,180
48150148,48,155
48150149,48,140
4816,48,42770
48160086,48,490
48160090,48,35
48160099,48,35
48160103,48,115
48160106,48,225
48160108,48,775
48160111,48,665
48160112,48,225
48160113,48,535
48160114,48,150
48160115,48,220
48160116,48,60
48160117,48,365
48160118,48,120
48160119,48,360
48160120,48,515
48160121,48,905
48160122,48,1415
48160123,48,775
48160124,48,375
48160125,48,540
48160126,48,295
48160127,48,115
48160128,48,440
48160129,48,495
48160130,48,705
48160131,48,300
48160132,48,315
48160133,48,425
48160134,48,330
48160135,48,645
48160136,48,320
48160137,48,220
48160138,48,705
48160139,48,260
48160140,48,270
48160141,48,185
48160142,48,295
48160143,48,265
48160144,48,200
48160145,48,275
48160146,48,175
48160147,48,3965
48160148,48,370
48160149,48,390
48160150,48,865
48160151,48,580
48160152,48,235
48160153,48,240
48160154,48,370
48160155,48,940
48160156,48,265
48160157,48,2255
48160158,48,195
48160159,48,180
48160160,48,385
48160161,48,300
48160162,48,175
48160163,48,345
48160164,48,180
48160165,48,765
48160166,48,280
48160167,48,330
48160168,48,250
48160169,48,220
48160170,48,215
48160171,48,345
48160172,48,180
48160173,48,210
48160174,48,395
48160175,48,335
48160176,48,355
48160177,48,280
48160178,48,315
48160179,48,8620
48160180,48,460
48160181,48,255
48160182,48,50
48160183,48,70
48160184,48,355
48160185,48,105
4817,48,26460
48170203,48,45
48170204,48,50
48170205,48,900
48170206,48,140
48170207,48,190
48170208,48,185
48170209,48,370
48170211,48,225
48170212,48,85
48170213,48,375
48170214,48,50
48170215,48,200
48170216,48,105
48170217,48,50
48170218,48,240
48170219,48,220
48170220,48,160
48170221,48,370
48170222,48,335
48170223,48,460
48170224,48,245
48170225,48,245
48170226,48,40
48170228,48,345
48170232,48,20
48170233,48,170
48170234,48,145
48170235,48,35
48170236,48,410
48170238,48,225
48170239,48,175
48170240,48,285
48170241,48,240
48170242,48,135
48170243,48,235
48170245,48,150
48170246,48,150
48170247,48,500
48170248,48,305
48170249,48,245
48170250,48,165
48170251,48,380
48170253,48,190
48170254,48,280
48170255,48,160
48170256,48,110
48170257,48,415
48170258,48,305
48170259,48,225
48170260,48,210
48170262,48,160
48170263,48,30
48170264,48,100
48170265,48,170
48170266,48,190
48170268,48,120
48170270,48,70
48170271,48,45
48170272,48,205
48170273,48,55
48170274,48,130
48170275,48,140
48170276,48,100
48170277,48,230
48170278,48,300
48170279,48,160
48170280,48,40
48170281,48,135
48170282,48,60
48170283,48,165
48170284,48,445
48170289,48,180
48170290,48,275
48170291,48,410
48170292,48,245
48170293,48,110
48170294,48,220
48170295,48,175
48170296,48,240
48170298,48,205
48170299,48,25
48170300,48,270
48170301,48,325
48170302,48,225
48170303,48,560
48170304,48,225
48170305,48,610
48170306,48,290
48170308,48,400
48170309,48,200
48170310,48,180
48170311,48,250
48170313,48,215
48170316,48,95
48170318,48,165
48170321,48,65
48170322,48,40
48170323,48,180
48170326,48,185
48170327,48,90
48170329,48,90
48170330,48,20
48170331,48,395
48170332,48,325
48170333,48,280
48170334,48,255
48170335,48,225
48170336,48,185
48170337,48,270
48170338,48,200
48170339,48,285
48170340,48,315
48170341,48,180
48170342,48,195
48170343,48,190
48170344,48,160
48170345,48,250
48170346,48,35
48170347,48,160
48170348,48,165
48170349,48,50
48170350,48,50
48170351,48,130
48170352,48,295
48170353,48,195
48170354,48,175
48170355,48,160
4818,48,7555
48180036,48,270
48180037,48,415
48180038,48,270
48180039,48,355
48180041,48,150
48180042,48,195
48180043,48,475
48180044,48,365
48180045,48,325
48180046,48,210
48180047,48,345
48180048,48,260
48180049,48,285
48180050,48,360
48180051,48,225
48180052,48,280
48180053,48,355
48180054,48,200
48180055,48,275
48180056,48,310
48180057,48,305
48180058,48,530
48180059,48,355
48180060,48,430
4819,48,61585
48190148,48,165
48190149,48,300
48190150,48,295
48190151,48,255
48190152,48,170
48190153,48,280
48190154,48,310
48190155,48,215
48190156,48,340
48190157,48,335
48190158,48,240
48190159,48,190
48190160,48,350
48190161,48,190
48190162,48,315
48190163,48,615
48190164,48,300
48190165,48,290
48190166,48,495
48190167,48,360
48190168,48,360
48190169,48,605
48190170,48,185
48190171,48,465
48190172,48,800
48190173,48,395
48190174,48,830
48190175,48,910
48190176,48,445
48190177,48,280
48190178,48,290
48190179,48,340
48190180,48,450
48190181,48,280
48190182,48,265
48190183,48,365
48190184,48,380
48190185,48,475
48190186,48,460
48190187,48,345
48190188,48,445
